,title,price,link
37,acer Extensa Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) EX 215-54 Thin and Light Laptop,"₹31,990",/acer-extensa-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-ex-215-54-thin-light-laptop/p/itm250fbb84e17e7?pid=COMGGYEBHVBR8EVN&lid=LSTCOMGGYEBHVBR8EVNRJAVBG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&fm=organic&iid=8a961ed1-14f6-492e-b197-03ad25d4e238.COMGGYEBHVBR8EVN.SEARCH&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
38,ASUS VivoBook 15 (2022) Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ562WS | X515JA-E...,"₹43,990",/asus-vivobook-15-2022-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-ej562ws-x515ja-ej592ws-thin-light-laptop/p/itm2e65b7fbcb497?pid=COMG87FF2SD7ZHK6&lid=LSTCOMG87FF2SD7ZHK6CCCXCI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&fm=organic&iid=8a961ed1-14f6-492e-b197-03ad25d4e238.COMG87FF2SD7ZHK6.SEARCH&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
39,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&fm=organic&iid=en_quiS9daYjzBX3XGZ5tS2PYsRq9UoGYsYGtYW0B8gAX%2B00RVEMJ4mtEB5ZPnT3tJBSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
40,Infinix INBook X1 Neo Series Celeron Quad Core - (8 GB/256 GB SSD/Windows 11 Home) XL22 Thin and Light...,"₹22,990",/infinix-inbook-x1-neo-series-celeron-quad-core-8-gb-256-gb-ssd-windows-11-home-xl22-thin-light-laptop/p/itm83e1c68ae336a?pid=COMGG3S9XZV4PWHB&lid=LSTCOMGG3S9XZV4PWHB7QYYCQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&fm=organic&iid=8a961ed1-14f6-492e-b197-03ad25d4e238.COMGG3S9XZV4PWHB.SEARCH&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
41,ASUS VivoBook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X413EA-EB321WS Thin...,"₹41,990",/asus-vivobook-ultra-14-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x413ea-eb321ws-thin-light-laptop/p/itm6615e01e4f7d0?pid=COMG87FFW6EN4SUY&lid=LSTCOMG87FFW6EN4SUYAIB0DZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&fm=organic&iid=8a961ed1-14f6-492e-b197-03ad25d4e238.COMG87FFW6EN4SUY.SEARCH&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
42,ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB533WS Thi...,"₹55,990",/asus-vivobook-ultra-14-2021-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-x413ea-eb533ws-thin-light-laptop/p/itm8290548fba964?pid=COMG87FFMMY7KSHH&lid=LSTCOMG87FFMMY7KSHHR7M3PU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&fm=organic&iid=8a961ed1-14f6-492e-b197-03ad25d4e238.COMG87FFMMY7KSHH.SEARCH&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
43,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_44&otracker=search&fm=organic&iid=en_quiS9daYjzBX3XGZ5tS2PYsRq9UoGYsYGtYW0B8gAX9S6YjAZ6g5PuKXnq3xxCryTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
44,DELL Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹40,690",/dell-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-inspiron-3515-thin-light-laptop/p/itmd45c13858a283?pid=COMGC3HZZXDJWCDT&lid=LSTCOMGC3HZZXDJWCDTDBPNOP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&fm=organic&iid=8a961ed1-14f6-492e-b197-03ad25d4e238.COMGC3HZZXDJWCDT.SEARCH&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
45,HP Pavilion Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹58,990",/hp-pavilion-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/p/itm98c94bbf9bc20?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSQE9WVW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=search&fm=organic&iid=8a961ed1-14f6-492e-b197-03ad25d4e238.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
46,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Notebook,"₹40,590",/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-3515-notebook/p/itmd6bf37ed6662a?pid=COMGD436FBZYMZRS&lid=LSTCOMGD436FBZYMZRSSJHVWU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&fm=organic&iid=8a961ed1-14f6-492e-b197-03ad25d4e238.COMGD436FBZYMZRS.SEARCH&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
47,MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,16,990",/msi-crosshair-15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-b12uez-677in-gaming-laptop/p/itm54b59189d32e7?pid=COMGEY8WPVXF7QQY&lid=LSTCOMGEY8WPVXF7QQYLWEXUW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=search&fm=organic&iid=en_quiS9daYjzBX3XGZ5tS2PYsRq9UoGYsYGtYW0B8gAX%2FhVxtySMQ8HWPNSAX%2FhVxm6JSbGYu4ezW2%2BhZeRq8q6Q%3D%3D&ppt=None&ppn=None&ssid=y31g4vbqw00000001663390434046&qH=c06ea84a1e3dc3c6
48,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0190TU 2 in 1 Laptop,"₹47,990",/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0190tu-2-1-laptop/p/itm2485c56a6d60d?pid=COMGA3743UQM5QZ4&lid=LSTCOMGA3743UQM5QZ4ZQUM2L&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_49&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGA3743UQM5QZ4.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
49,Lenovo IdeaPad 3 Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 81WQ00MQIN|81WQ00NXIN Laptop,"₹29,374",/lenovo-ideapad-3-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-81wq00mqin-81wq00nxin-laptop/p/itm2560cd9192f02?pid=COMGDMXVJJB2HGMY&lid=LSTCOMGDMXVJJB2HGMYFKWK3S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_50&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGDMXVJJB2HGMY.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
50,DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹39,490",/dell-inspiron-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmcc4420f399faf?pid=COMG9NYDK7VGYKU4&lid=LSTCOMG9NYDK7VGYKU4N0GKFO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_51&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMG9NYDK7VGYKU4.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
51,MSI Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti/120 H...,"₹3,90,990",/msi-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-120-hz-raider-ge77hx-12uhs-205in-gaming-laptop/p/itm9e5ce41e06c01?pid=COMGGZ23UYB7ZZUU&lid=LSTCOMGGZ23UYB7ZZUU0IYJO2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_52&otracker=search&fm=organic&iid=en_fchOcufkmpOgjVpzE4IHZpKWzXDY0wmcNr%2FD59WARCU7g%2FVlCkbDJgl44ztuygqewE0G%2FPy5QVYZ9zUNam8UVg%3D%3D&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
52,APPLE 2021 Macbook Pro M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1A3HN/A,"₹3,09,490",/apple-2021-macbook-pro-m1-max-32-gb-1-tb-ssd-mac-os-monterey-mk1a3hn-a/p/itm00aac391057cc?pid=COMG7X7HZUE3M2HP&lid=LSTCOMG7X7HZUE3M2HPIKXYJ8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMG7X7HZUE3M2HP.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
53,HP Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,"₹34,999",/hp-athlon-dual-core-3050u-8-gb-512-gb-ssd-windows-11-home-15s-eq1559au-thin-light-laptop/p/itm805c7d908648d?pid=COMGG63HRV3GFN4G&lid=LSTCOMGG63HRV3GFN4GQCQPAT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_54&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGG63HRV3GFN4G.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
54,acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,"₹67,990",/acer-aspire-7-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ex-215-54-215-54-356v-a715-51g-53ay-gaming-laptop/p/itm17678327da6a5?pid=COMGHY4DFFQC2ZHW&lid=LSTCOMGHY4DFFQC2ZHWLUNZXG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_55&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGHY4DFFQC2ZHW.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
55,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_56&otracker=search&fm=organic&iid=en_fchOcufkmpOgjVpzE4IHZpKWzXDY0wmcNr%2FD59WARCXTq9NfJZu9oNyxKwusEU2IzksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
56,DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹42,999",/dell-inspiron-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itma07f53e68b4af?pid=COMGF478WJG7FDQQ&lid=LSTCOMGF478WJG7FDQQENSZRA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGF478WJG7FDQQ.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
57,HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light La...,"₹60,990",/hp-pavilion-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-14-ec1019au-thin-light-laptop/p/itma87dcdbbd87a3?pid=COMGDSFCWQY5EFZB&lid=LSTCOMGDSFCWQY5EFZBI2IRJS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_58&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGDSFCWQY5EFZB.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
58,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹38,990",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMG9VHHG6Q3RRJX.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
59,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_60&otracker=search&fm=organic&iid=en_fchOcufkmpOgjVpzE4IHZpKWzXDY0wmcNr%2FD59WARCUoCBD4VPs4qRyyfOxj%2BX8SWa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
60,ASUS Vivobook Ultra K15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L313WS Laptop,"₹45,990",/asus-vivobook-ultra-k15-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l313ws-laptop/p/itm8a7c362bf195a?pid=COMGA22GGPFGPFZP&lid=LSTCOMGA22GGPFGPFZPFJNF0B&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGA22GGPFGPFZP.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
61,DELL Inspiron Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,"₹43,590",/dell-inspiron-ryzen-3-quad-core-5425u-8-gb-512-gb-ssd-windows-11-home-3525-thin-light-laptop/p/itm6fafc451e8a8b?pid=COMGF3B75NKJGJNF&lid=LSTCOMGF3B75NKJGJNFMGFUTD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGF3B75NKJGJNF.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
62,APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,"₹1,19,900",/apple-2022-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mly33hn-a/p/itm48f8f11263927?pid=COMGFB2GMCRXZG85&lid=LSTCOMGFB2GMCRXZG859PGKWX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGFB2GMCRXZG85.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
63,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_64&otracker=search&fm=organic&iid=en_fchOcufkmpOgjVpzE4IHZpKWzXDY0wmcNr%2FD59WARCU2QfmtceU5pdAddF1Kpio2SFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
64,DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop,"₹84,290",/dell-inspiron-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-7415-2-1-laptop/p/itm3ee6116cc4a3c?pid=COMG9NYDG58ZZVZZ&lid=LSTCOMG9NYDG58ZZVZZWFVROJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_65&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMG9NYDG58ZZVZZ.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
65,ASUS VivoBook Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X415EA-EK342WS Thin and Light Lapto...,"₹35,990",/asus-vivobook-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-x415ea-ek342ws-thin-light-laptop/p/itm1d10af79cb173?pid=COMGBHPFAFAWGKHE&lid=LSTCOMGBHPFAFAWGKHEZLNX0L&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_66&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGBHPFAFAWGKHE.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
66,ASUS ROG Strix G15 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,"₹76,990",/asus-rog-strix-g15-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-g513ih-hn086t-gaming-laptop/p/itm2b93a4b3d7a76?pid=COMG5C28GFMZGXBR&lid=LSTCOMG5C28GFMZGXBR4SKK9R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMG5C28GFMZGXBR.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
67,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=en_fchOcufkmpOgjVpzE4IHZpKWzXDY0wmcNr%2FD59WARCUCUvgKkyO4zMo%2FbF754UpVTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
68,HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1092au Thin and Light Laptop,"₹48,017",/hp-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-14s-fq1092au-thin-light-laptop/p/itm808dc28eb54e7?pid=COMGAX8EYBZZDXY6&lid=LSTCOMGAX8EYBZZDXY6KGWIPZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGAX8EYBZZDXY6.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
69,DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Notebook,"₹53,090",/dell-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-vostro-3420-notebook/p/itm42d515343ecd6?pid=COMGFPEHHGMYMH6N&lid=LSTCOMGFPEHHGMYMH6NU3UNQQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_70&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGFPEHHGMYMH6N.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
70,DELL Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Laptop,"₹39,990",/dell-ryzen-3-quad-core-5425u-8-gb-512-gb-ssd-windows-11-home-vostro-3425-thin-light-laptop/p/itmd0337f7f60741?pid=COMGF478YE3YYPC6&lid=LSTCOMGF478YE3YYPC6HKHQLK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_71&otracker=search&fm=organic&iid=1159fa82-d15f-4ca8-b333-2919d12e467a.COMGF478YE3YYPC6.SEARCH&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
71,MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,16,990",/msi-crosshair-15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-b12uez-677in-gaming-laptop/p/itm54b59189d32e7?pid=COMGEY8WPVXF7QQY&lid=LSTCOMGEY8WPVXF7QQYLWEXUW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_72&otracker=search&fm=organic&iid=en_fchOcufkmpOgjVpzE4IHZpKWzXDY0wmcNr%2FD59WARCVSBrBFcjlrQWCghZlcGphZ6JSbGYu4ezW2%2BhZeRq8q6Q%3D%3D&ppt=None&ppn=None&ssid=c3dlwercu80000001663390434878&qH=c06ea84a1e3dc3c6
72,DELL Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop,"₹41,990",/dell-ryzen-3-quad-core-5425u-8-gb-512-gb-ssd-windows-11-home-inspiron-3525-thin-light-laptop/p/itm50e4a401de3f8?pid=COMGF3B77Q3Y5RRQ&lid=LSTCOMGF3B77Q3Y5RRQISKMQD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_73&otracker=search&fm=organic&iid=33f14d1a-f411-457f-af65-85fda9cf3e80.COMGF3B77Q3Y5RRQ.SEARCH&ppt=None&ppn=None&ssid=ebpna9hh000000001663390435804&qH=c06ea84a1e3dc3c6
73,ASUS Vivobook Pro 15 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,"₹62,990",/asus-vivobook-pro-15-ryzen-7-octa-core-4800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-m6500ih-hn702ws-creator-laptop/p/itmfaba2ef5035c4?pid=COMGG3S9WZXTUHH2&lid=LSTCOMGG3S9WZXTUHH2XI7I6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_74&otracker=search&fm=organic&iid=33f14d1a-f411-457f-af65-85fda9cf3e80.COMGG3S9WZXTUHH2.SEARCH&ppt=None&ppn=None&ssid=ebpna9hh000000001663390435804&qH=c06ea84a1e3dc3c6
